from,to,weight
10020,54187,3
2645,5236,3
2645,55276,3
2645,2821,3
3098,5236,3
3098,55276,3
3098,2821,3
3098,2673,3
3098,9945,3
3098,5372,3
3098,5373,3
3098,4351,3
3098,64841,3
3098,54187,3
3099,5236,3
3099,55276,3
3099,2821,3
3099,2673,3
3099,9945,3
3099,5372,3
3099,5373,3
3099,4351,3
3099,64841,3
3099,54187,3
3101,5236,3
3101,55276,3
3101,2821,3
3101,2673,3
3101,9945,3
3101,5372,3
3101,5373,3
3101,4351,3
3101,64841,3
3101,54187,3
80201,5236,3
80201,55276,3
80201,2821,3
80201,2673,3
80201,9945,3
80201,5372,3
80201,5373,3
80201,4351,3
80201,64841,3
80201,54187,3
5236,7360,3
55276,7360,3
7360,2582,3
7360,7358,3
2582,10020,3
2582,7358,3
7358,80146,3
2821,5236,3
2821,55276,3
2821,2673,3
2821,9945,3
2821,4351,3
2673,64841,3
9945,64841,3
5372,29925,3
5372,29926,3
5373,29925,3
5373,29926,3
29925,2762,3
29926,2762,3
2762,7264,3
4351,2821,3
4351,2673,3
4351,9945,3
4351,5372,3
4351,5373,3
4351,54187,3
64841,5238,3
5238,6675,3
5238,91373,3
6675,10020,3
6675,2582,3
91373,10020,3
91373,2582,3
54187,140838,3
140838,55907,3
2584,2592,3
197258,8790,3
55577,5238,3
2585,6675,3
2585,91373,3
